var_cod,description,portal,last_update
0001160,Perspetivas sobre o volume de encomendas a fornecedores nos próximos 3 meses (Saldo de respostas extremas) o comércio por Tipo de comércio; Mensal,Yes,2024-01-03
0011927,Índice de volume de negócios na indústria no mercado externo - ajustado de efeitos de calendário e de sazonalidade (Taxa de variação média anual - Base 2021 - %) por Atividade económica (Divisão - CAE Rev. 3); Mensal,Yes,2024-01-03
0001115,Índice de custo do trabalho (Taxa de variação média anual - ajustado de dias úteis - Base 2000 - %) por Profissão; Anual,Yes,2024-01-03
0001161,Apreciação sobre o volume de stocks (Saldo de respostas extremas) do comércio por Tipo de comércio; Mensal,Yes,2024-01-03
0001162,Apreciação sobre o volume de vendas nos últimos 3 meses (Saldo de respostas extremas) do comércio por Tipo de comércio; Mensal,Yes,2024-01-03
0001163,Indicador de confiança (Saldo de respostas extremas) do Comércio por Tipo de comércio; Mensal,Yes,2024-01-03
0001470,Superfície (ha) dos estabelecimentos de aquicultura por Tipo de água (Aquicultura) e Regime de exploração; Anual,Yes,2024-01-03
0001469,Estabelecimentos de aquicultura (N.º) por Tipo de água (Aquicultura) e Regime de exploração; Anual,Yes,2024-01-03
0001187,Apreciação sobre a produção nos últimos 3 meses (Saldo de respostas extremas) da indústria transformadora por Tipo de bens; Mensal,Yes,2024-01-03
0001183,Apreciação sobre os stocks de produtos acabados (Saldo de respostas extremas) da indústria transformadora por Tipo de bens; Mensal,Yes,2024-01-03
0000147,Indicador de confiança (Saldo de respostas extremas) da Construção; Mensal,Yes,2024-01-03
0001186,Apreciação sobre a procura global (Saldo de respostas extremas) da indústria transformadora por Tipo de bens; Mensal,Yes,2024-01-03
0001198,Apreciação sobre a posição competitiva no mercado interno da UE nos últimos 3 meses (Saldo de respostas extremas) da indústria transformadora por Tipo de bens; Trimestral,Yes,2024-01-03
0001185,Apreciação sobre a procura interna (Saldo de respostas extremas) da indústria transformadora por Tipo de bens; Mensal,Yes,2024-01-03
0001184,Apreciação sobre a procura externa (Saldo de respostas extremas) da indústria transformadora por Tipo de bens; Mensal,Yes,2024-01-03
0001180,Perspetivas sobre o emprego nos próximos 3 meses (Saldo de respostas extremas) da indústria transformadora por Tipo de bens; Mensal,Yes,2024-01-03
0001181,Perspetivas sobre os preços de venda nos próximos 3 meses (Saldo de respostas extremas) da indústria transformadora por Tipo de bens; Mensal,Yes,2024-01-03
0002142,Valor dos trabalhos realizados (€) por Empresas com 20 e mais pessoas ao serviço por Tipo de obra; Anual,Yes,2024-01-03
0001190,Apreciação sobre os stocks de matérias-primas (Saldo de respostas extremas) da indústria transformadora por Tipo de bens; Trimestral,Yes,2024-01-03
0001211,Apreciação sobre a atividade nos últimos 3 meses (SRE - Valores corrigidos de sazonalidade) dos serviços; Mensal,Yes,2024-01-03
0001197,Apreciação sobre a posição competitiva nos mercados exteriores à UE nos últimos 3 meses (Saldo de respostas extremas) da indústria transformadora por Tipo de bens; Trimestral,Yes,2024-01-03
0001214,Indicador de confiança (Saldo de respostas extremas) dos Serviços; Mensal,Yes,2024-01-03
0001213,Indicador de confiança (SRE - Valores corrigidos de sazonalidade) dos serviços; Mensal,Yes,2024-01-03
0004752,Leite recolhido (l) por Tipo de leite (Recolhido); Anual,Yes,2024-01-03
0004753,Leite recolhido (t) por Tipo de leite (Recolhido); Anual,Yes,2024-01-03
0011985,Índice de volume de negócios na indústria - ajustado de efeitos de calendário e de sazonalidade (Taxa de variação mensal - Base 2021 - %) por Agrupamento industrial; Mensal,Yes,2024-01-03
0011916,Índice de volume de negócios na indústria no mercado interno - ajustado de efeitos de calendário e de sazonalidade (Base - 2021) por Atividade económica (Divisão - CAE Rev. 3); Mensal,Yes,2024-01-03
0012021,Índice de emprego no comércio - bruto (Taxa de variação homóloga - Base 2021 - %) por Agrupamento do comércio (AC); Mensal,Yes,2024-01-03
0011812,Índice de custo do trabalho (Taxa de variação média anual - Base 2020 - %) por Atividade económica (CAE Rev. 3) e Origem da variação do índice; Anual,Yes,2024-01-03
0012019,Índice de volume de negócios no comércio - ajustado de efeitos de calendário e de sazonalidade deflacionado (Taxa de variação homóloga - Base 2021 - %) por Agrupamento do comércio (AC); Mensal,Yes,2024-01-03
0011808,Índice de custo do trabalho (Taxa de variação média anual - Base 2020 - %) por Atividade económica (CAE Rev. 3) e Componentes do índice; Anual,Yes,2024-01-03
0011809,"Índice de custo do trabalho (ajustado de dias úteis, Base - 2020) por Atividade económica (CAE Rev. 3) e Origem da variação do índice; Anual",Yes,2024-01-03
0012018,Índice de volume de negócios no comércio - ajustado de efeitos de calendário deflacionado (Taxa de variação homóloga - Base 2021 - %) por Agrupamento do comércio (AC); Mensal,Yes,2024-01-03
0012017,Índice de volume de negócios no comércio - bruto deflacionado (Taxa de variação homóloga - Base 2021 - %) por Agrupamento do comércio (AC); Mensal,Yes,2024-01-03
0012016,Índice de volume de negócios no comércio - ajustado de efeitos de calendário e de sazonalidade (Taxa de variação homóloga - Base 2021 - %) por Agrupamento do comércio (AC); Mensal,Yes,2024-01-03
0011811,Índice de custo do trabalho (Taxa de variação média anual - ajustado de dias úteis - Base 2020 - %) por Atividade económica (CAE Rev. 3) e Origem da variação do índice; Anual,Yes,2024-01-03
0012015,Índice de volume de negócios no comércio - ajustado de efeitos de calendário (Taxa de variação homóloga - Base 2021 - %) por Agrupamento do comércio (AC); Mensal,Yes,2024-01-03
0012010,Índice de remunerações no comércio - bruto (Taxa de variação mensal - Base 2021 - %) por Agrupamento do comércio (AC); Mensal,Yes,2024-01-03
0004755,Teor de gordura do leite de vaca recolhido (%); Anual,Yes,2024-01-03
0004754,Produtos lácteos (t)  por Tipo de leites e produtos lácteos; Anual,Yes,2024-01-03
0011949,Índice de volume de negócios na indústria no mercado interno - bruto (Base - 2021) por Agrupamento industrial; Mensal,Yes,2024-01-03
0012014,Índice de volume de negócios no comércio - bruto (Taxa de variação homóloga - Base 2021 - %) por Agrupamento do comércio (AC); Mensal,Yes,2024-01-03
0012013,Índice de horas trabalhadas no comércio - ajustado de efeitos de calendário (Taxa de variação mensal - Base 2021 - %) por Agrupamento do comércio (AC); Mensal,Yes,2024-01-03
0012012,Índice de horas trabalhadas no comércio - bruto (Taxa de variação mensal - Base 2021 - %) por Agrupamento do comércio (AC); Mensal,Yes,2024-01-03
0012011,Índice de emprego no comércio - bruto (Taxa de variação mensal - Base 2021 - %) por Agrupamento do comércio (AC); Mensal,Yes,2024-01-03
0011807,Índice de custo do trabalho (Taxa de variação média anual - ajustado de dias úteis - Base 2020 - %) por Atividade económica (CAE Rev. 3) e Componentes do índice; Anual,Yes,2024-01-03
0011806,Índice de custo do trabalho (Base - 2020) por Atividade económica (CAE Rev. 3) e Componentes do índice; Anual,Yes,2024-01-03
0011805,"Índice de custo do trabalho (ajustado de dias úteis, Base - 2020) por Atividade económica (CAE Rev. 3) e Componentes do índice; Anual",Yes,2024-01-03
0011804,Índice de custo do trabalho (Taxa de variação homóloga - Base 2020 - %) por Atividade económica (CAE Rev. 3) e Origem da variação do índice; Trimestral,Yes,2024-01-03
0004758,Teor de gordura do leite de cabra recolhido (%); Anual,Yes,2024-01-03
0004757,Teor de gordura do leite de ovelha recolhido (%); Anual,Yes,2024-01-03
0004756,Teor de proteína do leite de vaca recolhido (%) ; Anual,Yes,2024-01-03
0011748,Índice de custo de construção de habitação nova (Base - 2021) por Fator de produção; Mensal,Yes,2024-01-03
0011749,Índice de custo de construção de habitação nova (Taxa de variação mensal - Base 2021 - %) por Fator de produção; Mensal,Yes,2024-01-03
0011750,Índice de custo de construção de habitação nova (Taxa de variação homóloga - Base 2021 - %) por Fator de produção; Mensal,Yes,2024-01-03
0011751,Índice de custo de construção de habitação nova (Taxa de variação média anual - Base 2021 - %) por Fator de produção; Mensal,Yes,2024-01-03
0012020,Índice de remunerações no comércio - bruto (Taxa de variação homóloga - Base 2021 - %) por Agrupamento do comércio (AC); Mensal,Yes,2024-01-03
0011797,"Índice de custo do trabalho (ajustado de dias úteis, Base - 2020) por Atividade económica (CAE Rev. 3) e Componentes do índice; Trimestral",Yes,2024-01-03
0011798,Índice de custo do trabalho (Base - 2020) por Atividade económica (CAE Rev. 3) e Componentes do índice; Trimestral,Yes,2024-01-03
0011799,Índice de custo do trabalho (Taxa de variação homóloga - ajustado de dias úteis - Base 2020 - %) por Atividade económica (CAE Rev. 3) e Componentes do índice; Trimestral,Yes,2024-01-03
0011800,Índice de custo do trabalho (Taxa de variação homóloga - Base 2020 - %) por Atividade económica (CAE Rev. 3) e Componentes do índice; Trimestral,Yes,2024-01-03
0011801,"Índice de custo do trabalho (ajustado de dias úteis, Base - 2020) por Atividade económica (CAE Rev. 3) e Origem da variação do índice; Trimestral",Yes,2024-01-03
0011802,Índice de custo do trabalho (Base - 2020) por Atividade económica (CAE Rev. 3) e Origem da variação do índice; Trimestral,Yes,2024-01-03
0011803,Índice de custo do trabalho (Taxa de variação homóloga - ajustado de dias úteis - Base 2020 - %) por Atividade económica (CAE Rev. 3) e Origem da variação do índice; Trimestral,Yes,2024-01-03
0011950,Índice de volume de negócios na indústria no mercado externo - bruto (Base - 2021) por Agrupamento industrial; Mensal,Yes,2024-01-03
0011810,Índice de custo do trabalho (Base - 2020) por Atividade económica (CAE Rev. 3) e Origem da variação do índice; Anual,Yes,2024-01-03
0011983,Índice de horas trabalhadas na indústria - bruto (Taxa de variação mensal - Base 2021 - %) por Agrupamento industrial; Mensal,Yes,2024-01-03
0001471,Estabelecimentos de aquicultura (N.º) por Tipo de água (Aquicultura) e Tipo de estabelecimento (Aquicultura); Anual,Yes,2024-01-03
0011964,Índice de horas trabalhadas na indústria - ajustado de efeitos de calendário (Taxa de variação média anual - Base 2021 - %) por Agrupamento industrial; Mensal,Yes,2024-01-03
0011974,Índice de horas trabalhadas na indústria - ajustado de efeitos de calendário (Taxa de variação homóloga - Base 2021 - %) por Agrupamento industrial; Mensal,Yes,2024-01-03
0011973,Índice de horas trabalhadas na indústria - bruto (Taxa de variação homóloga - Base 2021 - %) por Agrupamento industrial; Mensal,Yes,2024-01-03
0011953,Índice de horas trabalhadas na indústria - bruto (Base - 2021) por Agrupamento industrial; Mensal,Yes,2024-01-03
0012006,Índice de volume de negócios no comércio - ajustado de efeitos de calendário e de sazonalidade (Taxa de variação mensal - Base 2021 - %) por Agrupamento do comércio (AC); Mensal,Yes,2024-01-03
0012007,Índice de volume de negócios no comércio - bruto deflacionado (Taxa de variação mensal - Base 2021 - %) por Agrupamento do comércio (AC); Mensal,Yes,2024-01-03
0001219,Apreciação sobre as encomendas a fornecedores (Saldo de respostas extremas) do comércio por Tipo de comércio; Trimestral,Yes,2024-01-03
0012008,Índice de volume de negócios no comércio - ajustado de efeitos de calendário deflacionado (Taxa de variação mensal - Base 2021 - %) por Agrupamento do comércio (AC); Mensal,Yes,2024-01-03
0011954,Índice de horas trabalhadas na indústria - ajustado de efeitos de calendário (Base - 2021) por Agrupamento industrial; Mensal,Yes,2024-01-03
0001472,Superfície (ha) dos estabelecimentos de aquicultura por Tipo de água (Aquicultura) e Tipo de estabelecimento (Aquicultura); Anual,Yes,2024-01-03
0011984,Índice de horas trabalhadas na indústria - ajustado de efeitos de calendário (Taxa de variação mensal - Base 2021 - %) por Agrupamento industrial; Mensal,Yes,2024-01-03
0001474,"Produção dos estabelecimentos de aquicultura (t) por Tipo de água (Aquicultura), Regime de exploração e Espécie (pesca e aquicultura); Anual",Yes,2024-01-03
0012009,Índice de volume de negócios no comércio - ajustado de efeitos de calendário e de sazonalidade deflacionado (Taxa de variação mensal - Base 2021 - %) por Agrupamento do comércio (AC); Mensal,Yes,2024-01-03
0001802,Distribuição da população residente em risco de pobreza (Série antiga - %) por Regime de ocupação; Anual,Yes,2024-01-02
0000167,Grau de autoaprovisionamento de frutos (%) por Espécie frutícola; Anual,Yes,2024-01-02
0001801,Distribuição da população residente em risco de pobreza (Série antiga - %) por Sexo; Anual,Yes,2024-01-02
0000170,Grau de autoaprovisionamento de sementes e frutos oleaginosos (%) por Tipo de sementes e frutos oleaginosos; Anual,Yes,2024-01-02
0000173,Grau de autoaprovisionamento de gorduras e óleos vegetais brutos (%) por Tipo de gordura e óleos vegetais; Anual,Yes,2024-01-02
0000164,Grau de autoaprovisionamento de frutos (%) por Espécie frutícola (Balanços de mercado); Anual,Yes,2024-01-02
0000176,Grau de autoaprovisionamento de margarinas (%); Anual,Yes,2024-01-02
0000179,Grau de autoaprovisionamento do vinho (%); Anual,Yes,2024-01-02
0000182,Grau de autoaprovisionamento de cereais (%) por Espécie de cereais; Anual,Yes,2024-01-02
0001841,Distribuição da população residente em risco de pobreza (Série antiga - %) por Grupo etário; Anual,Yes,2024-01-02
0001476,"Vendas dos estabelecimentos de aquicultura (€) por Tipo de água (Aquicultura), Regime de exploração e Espécie (pesca e aquicultura); Anual",Yes,2024-01-02
0000183,Grau de autoaprovisionamento de arroz em casca (%); Anual,Yes,2024-01-02
0001849,Distribuição da população residente com 18 e mais anos de idade em risco de pobreza (Série antiga - %) por Condição perante o trabalho (Mais frequente); Anual,Yes,2024-01-02
0000187,Grau de autoaprovisionamento de arroz branqueado e semibranqueado (%) por Comprimento do grão; Anual,Yes,2024-01-02
