theme,subtheme,varcd,title,last_update,geo_lastlevel,last_period_available,periodicity,update_type
Conjuntura,Oferta de bens e serviços,0007581,Índice de volume de negócios na indústria no mercado interno - bruto (Base - 2010),09-08-2017,Portugal,S3A201706,Mensal,D
Conjuntura,Mercado de trabalho,0007585,Índice de emprego na indústria - bruto (Base - 2010),09-08-2017,Portugal,S3A201706,Mensal,D
Conjuntura,Oferta de bens e serviços,0007586,Índice de volume de negócios na indústria - bruto (Taxa de variação média anual - Base 2010 - %),09-08-2017,Portugal,S3A201706,Mensal,D
Conjuntura,Oferta de bens e serviços,0007587,Índice de volume de negócios na indústria no mercado interno - bruto (Taxa de variação média anual - Base 2010 - %),09-08-2017,Portugal,S3A201706,Mensal,D
Conjuntura,Oferta de bens e serviços,0007588,Índice de volume de negócios na indústria no mercado externo - bruto (Taxa de variação média anual - Base 2010 - %),09-08-2017,Portugal,S3A201706,Mensal,D
Conjuntura,Mercado de trabalho,0007590,Índice de emprego na indústria - bruto (Taxa de variação média anual - Base 2010 - %),09-08-2017,Portugal,S3A201706,Mensal,D
Conjuntura,Mercado de trabalho,0007591,Índice de horas trabalhadas na indústria - bruto (Taxa de variação média anual - Base 2010 - %),09-08-2017,Portugal,S3A201706,Mensal,D
Conjuntura,Oferta de bens e serviços,0007592,Índice de volume de negócios na indústria - bruto (Taxa de variação homóloga - Base 2010 - %),09-08-2017,Portugal,S3A201706,Mensal,D
Conjuntura,Oferta de bens e serviços,0007593,Índice de volume de negócios na indústria no mercado interno - bruto (Taxa de variação homóloga - Base 2010 - %),09-08-2017,Portugal,S3A201706,Mensal,D
Conjuntura,Oferta de bens e serviços,0007594,Índice de volume de negócios na indústria no mercado externo - bruto (Taxa de variação homóloga - Base 2010 - %),09-08-2017,Portugal,S3A201706,Mensal,D
Conjuntura,Mercado de trabalho,0007595,Índice de remunerações na indústria - bruto (Taxa de variação homóloga - Base 2010 - %),09-08-2017,Portugal,S3A201706,Mensal,D
Conjuntura,Mercado de trabalho,0007596,Índice de emprego na indústria - bruto (Taxa de variação homóloga - Base 2010 - %),09-08-2017,Portugal,S3A201706,Mensal,D
Conjuntura,Mercado de trabalho,0007597,Índice de horas trabalhadas na indústria - bruto (Taxa de variação homóloga - Base 2010 - %),09-08-2017,Portugal,S3A201706,Mensal,D
Conjuntura,Oferta de bens e serviços,0007598,Índice de volume de negócios na indústria - bruto (Taxa de variação mensal - Base 2010 - %),09-08-2017,Portugal,S3A201706,Mensal,D
Conjuntura,Oferta de bens e serviços,0007600,Índice de volume de negócios na indústria no mercado externo - bruto (Taxa de variação mensal - Base 2010 - %),09-08-2017,Portugal,S3A201706,Mensal,D
Conjuntura,Mercado de trabalho,0007601,Índice de remunerações na indústria - bruto (Taxa de variação mensal - Base 2010 - %),09-08-2017,Portugal,S3A201706,Mensal,D
Conjuntura,Mercado de trabalho,0007602,Índice de emprego na indústria - bruto (Taxa de variação mensal - Base 2010 - %),09-08-2017,Portugal,S3A201706,Mensal,D
Conjuntura,Mercado de trabalho,0007603,Índice de horas trabalhadas na indústria - bruto (Taxa de variação mensal - Base 2010 - %),09-08-2017,Portugal,S3A201706,Mensal,D
Empresas,Instituições de crédito e sociedades financeiras,0007604,Valores médios de avaliação bancária (€/ m²) dos alojamentos,23-12-2014,Área metropolitana,S3A201411,Mensal,D
Empresas,Instituições de crédito e sociedades financeiras,0007605,Valores médios de avaliação bancária (Taxa de variação mensal - %) dos Alojamentos,23-12-2014,Área metropolitana,S3A201411,Mensal,D
Empresas,Instituições de crédito e sociedades financeiras,0007606,Valores médios de avaliação bancária (€/ m²) dos alojamentos,23-12-2014,Município,S3A201411,Mensal,D
Saúde,Farmácias e medicamentos,0007607,"Medicamentos disponibilizados no mercado com igual nome, dosagem e forma farmacêutica (N.º)",28-10-2016,Portugal,S7A2015,Anual,D
Industria e energia,Produção industrial,0007608,Índice de produção industrial - bruto (Base - 2010),29-08-2017,Portugal,S3A201706,Mensal,D
Industria e energia,Produção industrial,0007609,Índice de produção industrial - ajustado de efeitos de calendário (Base - 2010),29-08-2017,Portugal,S3A201706,Mensal,D
Industria e energia,Produção industrial,0007610,Índice de produção industrial - ajustado de efeitos de calendário e de sazonalidade (Base - 2010),29-08-2017,Portugal,S3A201706,Mensal,D
Industria e energia,Produção industrial,0007611,Índice de produção industrial - bruto (Taxa de variação mensal - Base 2010 - %),29-08-2017,Portugal,S3A201706,Mensal,D
Industria e energia,Produção industrial,0007612,Índice de produção industrial - ajustado de efeitos de calendário (Taxa de variação mensal - Base 2010 - %),29-08-2017,Portugal,S3A201706,Mensal,D
Industria e energia,Produção industrial,0007613,Índice de produção industrial - ajustado de efeitos de calendário e de sazonalidade (Taxa de variação mensal - Base 2010 - %),29-08-2017,Portugal,S3A201706,Mensal,D
Industria e energia,Produção industrial,0007614,Índice de produção industrial - bruto (Taxa de variação homóloga - Base 2010 - %),29-08-2017,Portugal,S3A201706,Mensal,D
Industria e energia,Produção industrial,0007615,Índice de produção industrial - ajustado de efeitos de calendário (Taxa de variação homóloga - Base 2010 - %),29-08-2017,Portugal,S3A201706,Mensal,D
Industria e energia,Produção industrial,0007616,Índice de produção industrial - ajustado de efeitos de calendário e de sazonalidade (Taxa de variação homóloga - Base 2010 - %),29-08-2017,Portugal,S3A201706,Mensal,D
Industria e energia,Produção industrial,0007617,Índice de produção industrial - bruto (Taxa de variação média anual - Base 2010 - %),29-08-2017,Portugal,S3A201706,Mensal,D
Industria e energia,Produção industrial,0007619,Índice de produção industrial - ajustado de efeitos de calendário e de sazonalidade (Taxa de variação média anual - Base 2010 - %),29-08-2017,Portugal,S3A201706,Mensal,D
Industria e energia,Produção industrial,0007620,Índice de produção industrial - bruto (Base - 2010),29-08-2017,Portugal,S3A201706,Mensal,D
Industria e energia,Produção industrial,0007621,Índice de produção industrial - ajustado de efeitos de calendário (Base - 2010),29-08-2017,Portugal,S3A201706,Mensal,D
Industria e energia,Produção industrial,0007622,Índice de produção industrial - ajustado de efeitos de calendário e de sazonalidade (Base - 2010),29-08-2017,Portugal,S3A201706,Mensal,D
Industria e energia,Produção industrial,0007623,Índice de produção industrial - bruto (Taxa de variação mensal - Base 2010 - %),29-08-2017,Portugal,S3A201706,Mensal,D
Industria e energia,Produção industrial,0007624,Índice de produção industrial - ajustado de efeitos de calendário (Taxa de variação mensal - Base 2010 - %),29-08-2017,Portugal,S3A201706,Mensal,D
Industria e energia,Produção industrial,0007625,Índice de produção industrial - ajustado de efeitos de calendário e de sazonalidade (Taxa de variação mensal - Base 2010 - %),29-08-2017,Portugal,S3A201706,Mensal,D
Industria e energia,Produção industrial,0007626,Índice de produção industrial - bruto (Taxa de variação homóloga - Base 2010 - %),29-08-2017,Portugal,S3A201706,Mensal,D
Industria e energia,Produção industrial,0007627,Índice de produção industrial - ajustado de efeitos de calendário (Taxa de variação homóloga - Base 2010 - %),29-08-2017,Portugal,S3A201706,Mensal,D
Industria e energia,Produção industrial,0007628,Índice de produção industrial - ajustado de efeitos de calendário e de sazonalidade (Taxa de variação homóloga - Base 2010 - %),29-08-2017,Portugal,S3A201706,Mensal,D
Industria e energia,Produção industrial,0007629,Índice de produção industrial - bruto (Taxa de variação média anual - Base 2010 - %),29-08-2017,Portugal,S3A201706,Mensal,D
Industria e energia,Produção industrial,0007630,Índice de produção industrial - ajustado de efeitos de calendário (Taxa de variação média anual - Base 2010 - %),29-08-2017,Portugal,S3A201706,Mensal,D
Industria e energia,Produção industrial,0007631,Índice de produção industrial - ajustado de efeitos de calendário e de sazonalidade (Taxa de variação média anual - Base 2010 - %),29-08-2017,Portugal,S3A201706,Mensal,D
Saúde,Farmácias e medicamentos,0007632,Quota de mercado do medicamento genérico (número de embalagens - %),25-06-2024,Município,S7A2023,Anual,D
"Cultura, desporto e lazer",Cultura,0007633,Salas/ espaços dos recintos de espetáculos (N.º),05-07-2024,NUTS II,S7A2023,Bienal,D
"Cultura, desporto e lazer",Cultura,0007634,Recintos de espetáculos (N.º),05-07-2024,NUTS II,S7A2023,Bienal,D
"Cultura, desporto e lazer",Cultura,0007635,Pessoal ao serviço (N.º) nos recintos de espetáculos,05-07-2024,NUTS II,S7A2023,Bienal,D
"Cultura, desporto e lazer",Cultura,0007636,Lotação dos recintos de espetáculos (N.º),05-07-2024,Portugal,S7A2023,Bienal,D
"Cultura, desporto e lazer",Cultura,0007637,Lugares sentados dos recintos de espetáculos (N.º),05-07-2024,Portugal,S7A2023,Bienal,D
Conjuntura,Oferta de bens e serviços,0007638,Índice de volume de negócios no comércio a retalho - bruto (Base - 2010),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Oferta de bens e serviços,0007639,Índice de volume de negócios no comércio a retalho - ajustado de efeitos de calendário (Base - 2010),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Oferta de bens e serviços,0007640,Índice de volume de negócios no comércio a retalho - ajustado de efeitos de calendário e de sazonalidade (Base - 2010),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Oferta de bens e serviços,0007641,Índice de volume de negócios no comércio a retalho - bruto deflacionado (Base - 2010),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Oferta de bens e serviços,0007642,Índice de volume de negócios no comércio a retalho - ajustado de efeitos de calendário deflacionado (Base - 2010),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Oferta de bens e serviços,0007643,Índice de volume de negócios no comércio a retalho - ajustado de efeitos de calendário e de sazonalidade deflacionado (Base - 2010),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Mercado de trabalho,0007644,Índice de remunerações no comércio a retalho - bruto (Base - 2010),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Mercado de trabalho,0007645,Índice de emprego no comércio a retalho - bruto (Base - 2010),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Mercado de trabalho,0007646,Índice de horas trabalhadas no comércio a retalho - bruto (Base - 2010),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Oferta de bens e serviços,0007647,Índice de volume de negócios no comércio a retalho - bruto (Taxa de variação média anual - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Oferta de bens e serviços,0007648,Índice de volume de negócios no comércio a retalho - ajustado de efeitos de calendário (Taxa de variação média anual - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Oferta de bens e serviços,0007649,Índice de volume de negócios no comércio a retalho - ajustado de efeitos de calendário e de sazonalidade (Taxa de variação média anual - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Oferta de bens e serviços,0007650,Índice de volume de negócios no comércio a retalho - bruto deflacionado (Taxa de variação média anual - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Oferta de bens e serviços,0007651,Índice de volume de negócios no comércio a retalho - ajustado de efeitos de calendário deflacionado (Taxa de variação média anual - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Oferta de bens e serviços,0007652,Índice de volume de negócios no comércio a retalho - ajustado de efeitos de calendário e de sazonalidade deflacionado (Taxa de variação média anual - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Mercado de trabalho,0007653,Índice de emprego no comércio a retalho - bruto (Taxa de variação média anual - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Mercado de trabalho,0007654,Índice de remunerações no comércio a retalho - bruto (Taxa de variação média anual - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Mercado de trabalho,0007655,Índice de horas trabalhadas no comércio a retalho - bruto (Taxa de variação média anual - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Oferta de bens e serviços,0007656,Índice de volume de negócios no comércio a retalho - bruto (Taxa de variação homóloga - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Oferta de bens e serviços,0007657,Índice de volume de negócios no comércio a retalho - ajustado de efeitos de calendário (Taxa de variação homóloga - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Oferta de bens e serviços,0007658,Índice de volume de negócios no comércio a retalho - ajustado de efeitos de calendário e de sazonalidade (Taxa de variação homóloga - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Oferta de bens e serviços,0007659,Índice de volume de negócios no comércio a retalho - bruto deflacionado (Taxa de variação homóloga - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Oferta de bens e serviços,0007660,Índice de volume de negócios no comércio a retalho - ajustado de efeitos de calendário deflacionado (Taxa de variação homóloga - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Oferta de bens e serviços,0007661,Índice de volume de negócios no comércio a retalho - ajustado de efeitos de calendário e de sazonalidade deflacionado (Taxa de variação homóloga - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Mercado de trabalho,0007662,Índice de remunerações no comércio a retalho - bruto (Taxa de variação homóloga - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Mercado de trabalho,0007663,Índice de emprego no comércio a retalho - bruto (Taxa de variação homóloga - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Mercado de trabalho,0007664,Índice de horas trabalhadas no comércio a retalho - bruto (Taxa de variação homóloga - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Oferta de bens e serviços,0007665,Índice de volume de negócios no comércio a retalho - bruto (Taxa de variação mensal - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Oferta de bens e serviços,0007666,Índice de volume de negócios no comércio a retalho - ajustado de efeitos de calendário (Taxa de variação mensal - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Procura de bens e serviços,0007667,Índice de volume de negócios no comércio a retalho - ajustado de efeitos de calendário e de sazonalidade (Taxa de variação mensal - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Oferta de bens e serviços,0007668,Índice de volume de negócios no comércio a retalho - bruto deflacionado (Taxa de variação mensal - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Oferta de bens e serviços,0007669,Índice de volume de negócios no comércio a retalho - ajustado de efeitos de calendário deflacionado (Taxa de variação mensal - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
Conjuntura,Oferta de bens e serviços,0007670,Índice de volume de negócios no comércio a retalho - ajustado de efeitos de calendário e de sazonalidade deflacionado (Taxa de variação mensal - Base 2010 - %),30-05-2017,Portugal,S3A201704,Mensal,D
